periodo,operador,id,anno,pais,tipo_de_mercado,servicio,concepto,tipo_de_ingreso,tipo_de_cliente,segmento,tipo_de_trafico,tipo_de_contrato,tipo_de_linea,tipo_de_mensaje,tipo_de_trafico_de_mensaje,tecnologia_de_acceso,velocidad_baf,tipo_de_oferta,tipo_de_tarifa,tipo_de_ce_minorista,tipo_de_circuito,tipo_de_emision,tipo_de_operador,tipo_de_medio,tipo_de_publicidad,tipo_de_contratacion,tipo_servicio_audiovisual_mayorista,tipo_de_ba_may,tipo_de_interconexion,tipo_de_tarificacion_en_interconexion,tipo_de_transmision_de_datos,tipo_de_ambito,tipo_de_acceso_de_infraestructuras,unidades,ingresos,ingresos_por_operador,clientes,clientes_por_operador,lineas_o_accesos,tasa_de_penetracion,lineas_o_accesos_por_operador,portabilidades,trafico,trafico_por_operador,mensajes,mensajes_por_operador_1,trafico_de_datos,trafico_de_datos_por_operador,circuitos,publicidad,contrataciones,fibra_oscura_por_operador,telefonos_publicos,cabinas,estaciones_base_por_operador,anio
,,11040,4024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,59.39,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,74081,26156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,138.42,0.0,246760.0,0.0,0.0,1358180.0,0.0,0.0,892.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,239756,86516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1823.16,0.0,334073.0,0.0,0.0,2671054.0,0.0,0.0,23536.38,0.0,121.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,22094,8048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.72,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,39858,14084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.4,0.0,0.0,0.0,0.0,120489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,10846,4024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,5495,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,11050,4024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.44,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,5595,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,5596,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,160964,56336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4583.0,0.0,1109786.0,0.0,0.0,22673098.0,0.0,0.0,46972.69,0.0,4191.139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,69267,24144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,682.44,0.0,0.0,0.0,0.0,5586036.0,0.0,0.0,5672.42,0.0,645.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
,,2101218,750476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36552.21,7950.46,15641401.0,0.0,162107908.0,345.9,19331767.0,7011360.0,246509.52,0.0,12364.27,0.0,3956828.61,3956828.61,209914.0,3691858.0,7011206.0,0.0,45851.0,27704.0,106163.0,2012
,,6418,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,6146,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,6207,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,653.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,24670,8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.360000000000003,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,6049,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,30728,10065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,272.25,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,6147,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,18890,6039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,58658,18117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.46,0.0,0.0,0.0,0.0,514288.0,0.0,0.0,511.79,0.0,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,89242,28182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199.59,0.0,329685.0,0.0,0.0,645598.0,0.0,0.0,974.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,6422,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,52279,16104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.71,0.0,0.0,0.0,0.0,196184.0,0.0,0.0,90.72,0.0,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,24686,8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.620000000000001,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,69980,22143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,666.72,0.0,1590946.0,0.0,0.0,3899092.0,0.0,0.0,5697.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,6208,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,637.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,301541,96624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11137.48,0.0,8314913.0,0.0,0.0,72178921.0,0.0,0.0,103747.87,0.0,3717.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,78557,24156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,707.1700000000001,0.0,0.0,0.0,0.0,9321865.0,0.0,0.0,8772.11,0.0,259.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,88610,28182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,950.65,0.0,1794516.0,0.0,0.0,10742692.0,0.0,0.0,9298.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,179325,56364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3613.73,0.0,1794987.0,0.0,0.0,22259970.0,0.0,0.0,36798.18,0.0,1842.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,12362,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,55.91,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,82662,26169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,119.76,0.0,258987.0,0.0,0.0,1419148.0,0.0,0.0,812.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,274433,88572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1689.36,0.0,350289.0,0.0,0.0,2874033.0,0.0,0.0,24786.300000000003,0.0,184.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,24738,8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.58,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,44493,14091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46.09,0.0,0.0,0.0,0.0,121694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,12160,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,6156,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,12372,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.34,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,6251,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,6252,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,185526,58377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3967.85,0.0,1253859.0,0.0,0.0,22946882.0,0.0,0.0,43300.57,0.0,3299.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,77226,24156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,675.7,0.0,0.0,0.0,0.0,6202320.0,0.0,0.0,7337.39,0.0,596.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
,,2396067,766953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33844.55,8099.7,15689144.0,0.0,172100000.0,368.2,18777313.0,8716664.0,242609.08,0.0,9922.91,0.0,5061547.399999999,5061547.399999999,195349.0,4604993.0,5698387.0,0.0,39939.0,25147.0,112789.0,2013
,,7105,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6820,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6880,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,705.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,27364,8056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.71,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6642,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7032.0,0.0,0.0,0.0,2014
,,6723,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,34096,10070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,251.35,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6821,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,20938,6042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,67.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6643,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4265.0,0.0,0.0,0.0,2014
,,64841,18126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48.15,0.0,0.0,0.0,0.0,777733.0,0.0,0.0,1305.5700000000002,0.0,34.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,98754,28196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,190.22,0.0,324239.0,0.0,0.0,646003.0,0.0,0.0,835.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,7109,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,57775,16112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.799999999999997,0.0,0.0,0.0,0.0,259606.0,0.0,0.0,94.31,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6644,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397226.0,0.0,0.0,0.0,2014
,,6645,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9809.0,0.0,0.0,0.0,2014
,,27380,8056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.530000000000001,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,84422,24168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,687.4200000000001,0.0,1694492.0,0.0,0.0,6243755.0,0.0,0.0,4444.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6646,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191845.0,0.0,0.0,0.0,2014
,,6881,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,707.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,327157,94658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9800.93,0.0,7838064.0,0.0,0.0,76121094.0,0.0,0.0,105941.93,0.0,2701.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,86801,24168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1026.08,0.0,0.0,0.0,0.0,13057932.0,0.0,0.0,12933.12,0.0,233.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,98146,28196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,759.41,0.0,1889724.0,0.0,0.0,11169325.0,0.0,0.0,7009.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,212519,60420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3323.56,0.0,2041815.0,0.0,0.0,25038996.0,0.0,0.0,43732.71,0.0,1654.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,13707,4028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.66,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,98570,28196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,110.87,0.0,253931.0,0.0,0.0,1455133.0,0.0,0.0,713.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6647,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869031.0,0.0,0.0,0.0,2014
,,317992,92644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1571.06,0.0,356990.0,0.0,0.0,3008326.0,0.0,0.0,26242.91,0.0,274.13,0.0,0.0,0.0,0.0,0.0,172396.7,0.0,0.0,0.0,2014
,,27428,8056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4000000000000004,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,56326,16112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48.42,0.0,0.0,0.0,0.0,127141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,13508,4028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6830,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,13717,4028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.45,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6922,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6923,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,219460,62434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3501.36,0.0,1420764.0,0.0,0.0,24924096.0,0.0,0.0,42150.62,0.0,2552.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,6649,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57540.0,0.0,0.0,0.0,2014
,,85431,24168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,640.83,0.0,0.0,0.0,0.0,6567860.0,0.0,0.0,9481.79,0.0,425.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
,,2696833,779418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31491.41,7738.379999999999,15820963.0,0.0,189034954.0,405.6,19637954.0,8188902.0,255447.57,0.0,7881.36,0.0,6822042.79,6822042.79,198088.0,3904117.0,6179503.0,0.0,34735.0,23382.0,124300.0,2014
,,7789,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
